Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1999-01-22,0.401619349921439,0.4482356627435723,0.3561982598285368,0.3765179216861725,271468800.0,0.0,0.0
1999-01-25,0.40640021988821223,0.4207437683258569,0.3765179276229933,0.41596290469169617,51048000.0,0.0,0.0
1999-01-26,0.4207437128559666,0.4291111738082266,0.37771307321609376,0.38369008898735046,34320000.0,0.0,0.0
1999-01-27,0.38488525451412164,0.39444793663910405,0.36336947279570475,0.38249483704566956,24436800.0,0.0,0.0
1999-01-28,0.3824948074247249,0.38488522470805964,0.37890821028583366,0.38129958510398865,22752000.0,0.0,0.0
1999-01-29,0.38129982523029965,0.3824950483037362,0.3633696734905243,0.3633696734905243,24403200.0,0.0,0.0
1999-02-01,0.36336954251258546,0.37293222647228547,0.36336954251258546,0.3705417811870575,15470400.0,0.0,0.0
1999-02-02,0.36336957914636486,0.3729322640701447,0.3310968409790099,0.3418547213077545,26409600.0,0.0,0.0
1999-02-03,0.3370738516386123,0.3538078454862998,0.33468247597774886,0.34902602434158325,7512000.0,0.0,0.0
1999-02-04,0.3538078194042096,0.377713093224907,0.34902599861200045,0.36815136671066284,18192000.0,0.0,0.0
1999-02-05,0.3741274432232218,0.3824949044085388,0.3645647594141128,0.37890830636024475,13684800.0,0.0,0.0
1999-02-08,0.38129972350435437,0.3824949462589206,0.3657609522342682,0.3657609522342682,15408000.0,0.0,0.0
1999-02-09,0.37293224948974596,0.37532269492251286,0.346635598807917,0.3514173924922943,8697600.0,0.0,0.0
1999-02-10,0.3514173729709839,0.360979126812747,0.341854688952282,0.34783080220222473,14822400.0,0.0,0.0
1999-02-11,0.3490260729083888,0.3920567239875857,0.3490260729083888,0.3777131736278534,13224000.0,0.0,0.0
1999-02-12,0.3824949059650167,0.4016193161259941,0.3824949059650167,0.39922887086868286,10972800.0,0.0,0.0
1999-02-16,0.4064002084493166,0.4231351320890947,0.36097914627683686,0.4016193449497223,21100800.0,0.0,0.0
1999-02-17,0.39205671589805857,0.3968385376094972,0.3729323016581173,0.38010454177856445,6772800.0,0.0,0.0
1999-02-18,0.3920566188464654,0.39683843937418906,0.3753226545160897,0.3860805332660675,7070400.0,0.0,0.0
1999-02-19,0.3824949059650167,0.40640017928247174,0.37771308527347214,0.39922887086868286,7536000.0,0.0,0.0
1999-02-22,0.4064002084493166,0.4111820294840466,0.38010448798733876,0.4016193449497223,20524800.0,0.0,0.0
1999-02-23,0.4111821236644914,0.42911131659021495,0.3872758856205723,0.420743852853775,13809600.0,0.0,0.0
1999-02-24,0.48289967039138243,0.5020241064353997,0.4434547003063169,0.45421260595321655,61276800.0,0.0,0.0
1999-02-25,0.47333699974194837,0.4876805451886741,0.4326968083994693,0.4398690462112427,14913600.0,0.0,0.0
1999-02-26,0.4446499996315718,0.4589935480067838,0.41596290288114784,0.41954857110977173,17260800.0,0.0,0.0
1999-03-01,0.43030641713941403,0.4398691011430952,0.4016193226634531,0.421938955783844,9216000.0,0.0,0.0
1999-03-02,0.4207437071562454,0.42313508248174564,0.41118198127805067,0.41835328936576843,5524800.0,0.0,0.0
1999-03-03,0.42074377477871294,0.42074377477871294,0.387275813755972,0.38966625928878784,6139200.0,0.0,0.0
1999-03-04,0.4087914494017363,0.41118189404320876,0.37771298796509745,0.38129958510398865,5736000.0,0.0,0.0
1999-03-05,0.384885293985802,0.4040097300203073,0.384885293985802,0.40281450748443604,7876800.0,0.0,0.0
1999-03-08,0.3920566201329014,0.42074371325323656,0.38488531194126424,0.40879154205322266,7588800.0,0.0,0.0
1999-03-09,0.40759540854586357,0.42791597184319174,0.40759540854586357,0.421938955783844,14318400.0,0.0,0.0
1999-03-10,0.42791603900827163,0.42791603900827163,0.4087916255342517,0.41476771235466003,23534400.0,0.0,0.0
1999-03-11,0.40759549725716665,0.41476773752563095,0.3968385457992554,0.39683854579925537,5428800.0,0.0,0.0
1999-03-12,0.39922891688078477,0.39922891688078477,0.3824949500484882,0.38966625928878784,9076800.0,0.0,0.0
1999-03-15,0.39922883630722444,0.41118196437776894,0.39683841861499775,0.4064001441001892,10881600.0,0.0,0.0
1999-03-16,0.4087915043947242,0.4135723669626806,0.38966616641114193,0.39325180649757385,7915200.0,0.0,0.0
1999-03-17,0.3968385465704656,0.40400985667572675,0.38608063755635663,0.39564332365989685,5136000.0,0.0,0.0
1999-03-18,0.3968385115555094,0.40640023928007996,0.3872758262957306,0.40042415261268616,4632000.0,0.0,0.0
1999-03-19,0.3992288995208518,0.4135724475547704,0.3992288995208518,0.4016193449497223,10531200.0,0.0,0.0
1999-03-22,0.4099868245973375,0.4111820473637454,0.38966625928878784,0.38966625928878784,3667200.0,0.0,0.0
1999-03-23,0.39205667357915536,0.39205667357915536,0.35858871288799815,0.3657609522342682,16396800.0,0.0,0.0
1999-03-24,0.3633696734905243,0.36576104981466573,0.349026121148327,0.3633696734905243,6086400.0,0.0,0.0
1999-03-25,0.3621743506227822,0.3824949140171161,0.36097912796896536,0.36815136671066284,4032000.0,0.0,0.0
1999-03-26,0.3729322771736665,0.4016193754177947,0.3729322771736665,0.40042415261268616,8827200.0,0.0,0.0
1999-03-29,0.41237726807594294,0.4219390234357786,0.4052050555766668,0.412377268075943,6595200.0,0.0,0.0
1999-03-30,0.41357251461575395,0.4171581833404777,0.37532275516952207,0.3777131736278534,6950400.0,0.0,0.0
1999-03-31,0.3896661837468518,0.408791522581294,0.37173697026581426,0.40400972962379456,15360000.0,0.0,0.0
1999-04-01,0.4040096505806708,0.4064000678242476,0.3848852183065656,0.39205652475357056,3043200.0,0.0,0.0
1999-04-05,0.38727585172189105,0.3968385376094972,0.3777131658342848,0.38010454177856445,9864000.0,0.0,0.0
1999-04-06,0.3836901057164544,0.3848853283590684,0.36336954251258546,0.3705417811870575,6969600.0,0.0,0.0
1999-04-07,0.372932248881885,0.4040097903785928,0.37054180345301446,0.4016193449497223,8928000.0,0.0,0.0
1999-04-08,0.40400974886795255,0.42074371325323656,0.39922885850143186,0.40879154205322266,13012800.0,0.0,0.0
1999-04-09,0.4111820294840466,0.4111820294840466,0.3992288995208518,0.4016193449497223,4862400.0,0.0,0.0
1999-04-12,0.39683847056433647,0.39683847056433647,0.3777131020203214,0.38488534092903137,3331200.0,0.0,0.0
1999-04-13,0.39205654248645727,0.39205654248645727,0.3633694550475739,0.3693464696407318,3614400.0,0.0,0.0
1999-04-14,0.36815131872437173,0.3765178488524179,0.3585886359214782,0.35858863592147827,4828800.0,0.0,0.0
1999-04-15,0.36815136671066284,0.36815136671066284,0.35858868266133165,0.36815136671066284,3585600.0,0.0,0.0
1999-04-16,0.3657609917147907,0.3860806288383115,0.3657609917147907,0.38010454177856445,3892800.0,0.0,0.0
1999-04-19,0.3848854670924544,0.3848854670924544,0.3585888085549329,0.3633696734905243,3129600.0,0.0,0.0
1999-04-20,0.3633694992872226,0.3777130447529678,0.3526125514996014,0.35619819164276123,6768000.0,0.0,0.0
1999-04-21,0.356198219177739,0.36336952737655975,0.35380780135022805,0.3621743321418762,3748800.0,0.0,0.0
1999-04-22,0.3633695452898597,0.3633695452898597,0.34304991210761854,0.3466355800628662,22718400.0,0.0,0.0
1999-04-23,0.34544037664298466,0.3466355993612761,0.3275111604079148,0.3299016058444977,12604800.0,0.0,0.0
1999-04-26,0.3299015005949178,0.3346823625846823,0.3059952755764286,0.3131675124168396,12350400.0,0.0,0.0
1999-04-27,0.32033890344493876,0.3490259980082194,0.31555804019608713,0.3466355800628662,22694400.0,0.0,0.0
1999-04-28,0.3490259083985852,0.3490259083985852,0.33348716981278886,0.344245046377182,12009600.0,0.0,0.0
1999-04-29,0.3454402687220674,0.34663549106695274,0.337073739666008,0.344245046377182,4814400.0,0.0,0.0
1999-04-30,0.34783082895780404,0.3633695727054176,0.3454403834739509,0.34902602434158325,9931200.0,0.0,0.0
1999-05-03,0.3526126152086777,0.3526126152086777,0.3418547079423833,0.3514173924922943,3384000.0,0.0,0.0
1999-05-04,0.35141732879354015,0.35141732879354015,0.3251206828783047,0.33229199051856995,9604800.0,0.0,0.0
1999-05-05,0.3346825443149116,0.33946436643600464,0.3155581284365991,0.33946436643600464,14457600.0,0.0,0.0
1999-05-06,0.33707376806527706,0.3442450753806508,0.32273022325774997,0.332889586687088,3561600.0,0.0,0.0
1999-05-07,0.32273026356495177,0.33707381016390753,0.32273026356495177,0.334682434797287,2500800.0,0.0,0.0
1999-05-10,0.33229201696570637,0.3418546731852128,0.33229201696570637,0.334682434797287,1968000.0,0.0,0.0
1999-05-11,0.3490259868121932,0.36336953363372243,0.3418546784898837,0.35261258482933044,17174400.0,0.0,0.0
1999-05-12,0.3561983624080598,0.36456489656396085,0.3514174974724684,0.3633696734905243,16848000.0,0.0,0.0
1999-05-13,0.3633696734905243,0.3729323608971302,0.36217447777524264,0.3633696734905243,6993600.0,0.0,0.0
1999-05-14,0.3633694519976345,0.3633694519976345,0.3394641843557788,0.344245046377182,2846400.0,0.0,0.0
1999-05-17,0.3394642552021338,0.3609791100025177,0.33826903260780494,0.3609791100025177,3576000.0,0.0,0.0
1999-05-18,0.3645648461763623,0.38249499543795806,0.3538078947184935,0.3777131736278534,15153600.0,0.0,0.0
1999-05-19,0.3944479963836936,0.408791542976248,0.3550029970308732,0.3609791100025177,45172800.0,0.0,0.0
1999-05-20,0.36336949907460153,0.36336949907460153,0.3191436675609522,0.33229199051856995,17817600.0,0.0,0.0
1999-05-21,0.32751113518137775,0.32751113518137775,0.31555803345845246,0.3251207172870636,30350400.0,0.0,0.0
1999-05-24,0.3275111658058524,0.3346824748756495,0.3191437311792045,0.32392552495002747,16262400.0,0.0,0.0
1999-05-25,0.32512071436675055,0.32990157747058074,0.3227302691357632,0.32631590962409973,13008000.0,0.0,0.0
1999-05-26,0.32512071728706354,0.34185468215676196,0.32512071728706354,0.3251207172870636,10473600.0,0.0,0.0
1999-05-27,0.3275111059257363,0.3275111059257363,0.32273024320602417,0.32273024320602417,8232000.0,0.0,0.0
1999-05-28,0.32751113223959344,0.32751113223959344,0.3227302691357632,0.32631590962409973,8865600.0,0.0,0.0
1999-06-01,0.32512068430928753,0.32751110196113586,0.3203388641124811,0.32751110196113586,9854400.0,0.0,0.0
1999-06-02,0.3275112101668211,0.3275112101668211,0.31555810570716863,0.3155581057071686,13012800.0,0.0,0.0
1999-06-03,0.3239255249500274,0.3263159430678616,0.320338926559048,0.32392552495002747,4156800.0,0.0,0.0
1999-06-04,0.32631590962409973,0.32751113223959344,0.3239254917512569,0.32631590962409973,7891200.0,0.0,0.0
1999-06-07,0.3281087717670605,0.33468246935951657,0.3275111604079148,0.3299016058444977,12513600.0,0.0,0.0
1999-06-08,0.3310968743733783,0.34424520155448596,0.32990165148971573,0.33826911449432373,15331200.0,0.0,0.0
1999-06-09,0.3394641843557788,0.3514172832650573,0.3394641843557788,0.344245046377182,9518400.0,0.0,0.0
1999-06-10,0.3442450461723663,0.34663549086071477,0.3418546014840178,0.3454402685165405,3609600.0,0.0,0.0
1999-06-11,0.34544042443814854,0.3466356473218111,0.32631598283872804,0.33826911449432373,6100800.0,0.0,0.0
1999-06-14,0.33886665294933305,0.33946426426244775,0.3227302720346047,0.3251207172870636,5164800.0,0.0,0.0
1999-06-15,0.32512071728706354,0.32751113518137775,0.3203388966052255,0.3251207172870636,4929600.0,0.0,0.0
1999-06-16,0.32990157177598173,0.34424511837493743,0.3251207087546764,0.334682434797287,6441600.0,0.0,0.0
1999-06-17,0.33229202568629557,0.3370738190099889,0.32512071728706354,0.3251207172870636,7492800.0,0.0,0.0
1999-06-18,0.32751105592096647,0.32751105592096647,0.3131675124168396,0.3131675124168396,15873600.0,0.0,0.0
1999-06-21,0.32273029689289584,0.3299016058444976,0.31406356427794185,0.3299016058444977,8347200.0,0.0,0.0
1999-06-22,0.3299016112818338,0.3299016112818338,0.3167532857032231,0.32392552495002747,19305600.0,0.0,0.0
1999-06-23,0.32033892127932106,0.3299016058444976,0.31675328048259355,0.3299016058444977,21091200.0,0.0,0.0
1999-06-24,0.33229199600359066,0.33229199600359066,0.3203388679902598,0.32273024320602417,11520000.0,0.0,0.0
